,DB00006,DB00007,DB00014,DB00027,DB00035,DB00050,DB00067,DB00080,DB00091,DB00093,DB00104,DB00106,DB00114,DB00115,DB00116,DB00117,DB00118,DB00119,DB00120,DB00121,DB00122,DB00123,DB00125,DB00126,DB00127,DB00128,DB00129,DB00130,DB00131,DB00132,DB00133,DB00134,DB00135,DB00136,DB00137,DB00138,DB00139,DB00140,DB00141,DB00142,DB00143,DB00144,DB00145,DB00146,DB00147,DB00148,DB00149,DB00150,DB00151,DB00152,DB00153,DB00154,DB00155,DB00156,DB00157,DB00158,DB00159,DB00160,DB00161,DB00162,DB00163,DB00165,DB00166,DB00167,DB00168,DB00169,DB00170,DB00171,DB00172,DB00173,DB00174,DB00175,DB00176,DB00177,DB00178,DB00179,DB00180,DB00181,DB00182,DB00183,DB00184,DB00185,DB00186,DB00187,DB00188,DB00189,DB00190,DB00191,DB00192,DB00193,DB00194,DB00195,DB00196,DB00197,DB00198,DB00199,DB00200,DB00201,DB00202,DB00203
DB00128,0.2349397590361445,0.1428571428571428,0.1352459016393442,0.1546391752577319,0.2129032258064516,0.1493212669683258,0.2024539877300613,0.1921182266009852,0.358695652173913,0.2301587301587301,0.175531914893617,0.162037037037037,0.1657142857142857,0.145374449339207,0.1904761904761904,0.2635658914728682,0.23841059602649,0.4,0.3617021276595745,0.3950617283950617,0.3333333333333333,0.6938775510204082,0.5483870967741935,0.2957746478873239,0.3,0.0,0.7083333333333334,0.6415094339622641,0.1733333333333333,0.3230769230769231,0.6739130434782609,0.6938775510204082,0.3035714285714285,0.1458333333333333,0.160919540229885,0.7021276595744681,0.625,0.1573604060913705,0.4430379746835443,0.7142857142857143,0.4861111111111111,0.4861111111111111,0.625,0.1555555555555555,0.1647058823529411,0.4545454545454545,0.6938775510204082,0.2125,0.6739130434782609,0.1304347826086956,0.1477272727272727,0.3230769230769231,0.576271186440678,0.6938775510204082,0.1724137931034483,0.1739130434782608,0.3620689655172414,0.7560975609756098,0.7727272727272727,0.1428571428571428,0.1162790697674418,0.14375,0.3559322033898305,0.6938775510204082,0.3421052631578947,0.1494252873563218,0.1470588235294117,0.1710526315789473,0.5964912280701754,0.1065573770491803,0.7872340425531915,0.2244897959183673,0.2018348623853211,0.2167832167832167,0.2734375,0.1219512195121951,0.1640625,0.2727272727272727,0.1910112359550561,0.2054054054054054,0.0935251798561151,0.1951219512195122,0.1644736842105263,0.2556390977443609,0.1801242236024844,0.1875,0.2330827067669172,0.1428571428571428,0.2068965517241379,0.1603053435114503,0.1805555555555555,0.1954887218045112,0.1258278145695364,0.1547619047619047,0.3106796116504854,0.3402061855670103,0.1392405063291139,0.1417910447761194,0.5384615384615384,0.110204081632653
DB00129,0.2545454545454545,0.1666666666666666,0.1576763485477178,0.1832460732984293,0.2418300653594771,0.1743119266055046,0.2298136645962732,0.2079207920792079,0.3956043956043956,0.256,0.1989247311827957,0.1767441860465116,0.1771428571428571,0.1696428571428571,0.2204301075268817,0.3414634146341463,0.26,0.3829787234042553,0.4285714285714285,0.4935064935064935,0.32,0.8888888888888888,0.75,0.2533333333333333,0.34,0.7083333333333334,0.0,0.8936170212765957,0.1946308724832214,0.375,0.6458333333333334,0.6666666666666666,0.3577981651376147,0.1666666666666666,0.1839080459770115,0.673469387755102,0.4565217391304347,0.1675126903553299,0.4683544303797468,0.7916666666666666,0.6268656716417911,0.5138888888888888,0.5952380952380952,0.1777777777777777,0.1834319526627219,0.4642857142857143,0.8085106382978723,0.2727272727272727,0.6458333333333334,0.1572327044025157,0.1704545454545454,0.375,0.7924528301886793,0.6666666666666666,0.1907514450867052,0.2009803921568627,0.4210526315789473,0.7209302325581395,0.7391304347826086,0.1538461538461538,0.123076923076923,0.1635220125786163,0.4137931034482758,0.8085106382978723,0.3478260869565217,0.1724137931034483,0.1553398058252427,0.1920529801324503,0.7884615384615384,0.1138211382113821,0.72,0.2448979591836734,0.2314814814814814,0.2571428571428571,0.3414634146341463,0.1290322580645161,0.1705426356589147,0.3271028037383177,0.2272727272727272,0.2096774193548387,0.1240875912408759,0.2345679012345679,0.1933333333333333,0.2611940298507462,0.2,0.1818181818181818,0.2868217054263566,0.1777777777777777,0.2678571428571428,0.1755725190839694,0.2027972027972027,0.2014925373134328,0.1621621621621621,0.1736526946107784,0.3838383838383838,0.3333333333333333,0.1623931623931624,0.1397058823529411,0.4385964912280701,0.1229508196721311
DB00130,0.2848484848484848,0.1834061135371179,0.1735537190082644,0.190721649484536,0.2662337662337662,0.1809954751131221,0.2530864197530864,0.2326732673267326,0.4042553191489361,0.2857142857142857,0.2063492063492063,0.1889400921658986,0.1787709497206704,0.1814159292035398,0.2473118279569892,0.3385826771653543,0.2516129032258064,0.3461538461538461,0.40625,0.4814814814814814,0.2909090909090909,0.8,0.6885245901639344,0.2375,0.3090909090909091,0.6415094339622641,0.8936170212765957,0.0,0.1883116883116883,0.3478260869565217,0.5849056603773585,0.6071428571428571,0.3421052631578947,0.1584158415841584,0.1739130434782608,0.6111111111111112,0.4117647058823529,0.175,0.4938271604938271,0.82,0.7014925373134329,0.4805194805194805,0.5319148936170213,0.1684210526315789,0.1849710982658959,0.4262295081967213,0.7307692307692307,0.2641509433962264,0.5849056603773585,0.1524390243902439,0.1612903225806451,0.3478260869565217,0.7543859649122807,0.6071428571428571,0.1988636363636363,0.2254901960784313,0.3870967741935484,0.6458333333333334,0.6666666666666666,0.144578313253012,0.1185185185185185,0.1585365853658536,0.3809523809523809,0.7307692307692307,0.3675213675213675,0.1630434782608695,0.1481481481481481,0.1858974358974359,0.7192982456140351,0.109375,0.75,0.2450980392156862,0.2212389380530973,0.2657342657342657,0.3492063492063492,0.1240310077519379,0.1729323308270676,0.3243243243243243,0.2150537634408602,0.2234042553191489,0.1197183098591549,0.2209302325581395,0.2026143790849673,0.2517985611510791,0.2085889570552147,0.1690140845070422,0.2761194029850746,0.1684210526315789,0.2782608695652174,0.1691176470588235,0.1959459459459459,0.1942446043165467,0.1568627450980392,0.1823529411764705,0.4059405940594059,0.3300970873786408,0.173728813559322,0.1510791366906475,0.4032258064516129,0.1341463414634146
DB00131,0.270042194092827,0.4285714285714285,0.4182509505703422,0.3559322033898305,0.2456140350877192,0.3461538461538461,0.2372881355932203,0.3795918367346939,0.2628571428571428,0.2067307692307692,0.3782608695652174,0.3244274809160305,0.3953488372093023,0.5478260869565217,0.4266666666666667,0.5058139534883721,0.802547770700637,0.0890410958904109,0.1789473684210526,0.2514970059880239,0.1678832116788321,0.1854304635761589,0.271523178807947,0.189873417721519,0.158273381294964,0.1733333333333333,0.1946308724832214,0.1883116883116883,0.0,0.1165644171779141,0.1689189189189189,0.1474358974358974,0.1690821256038647,0.1573033707865168,0.1453488372093023,0.1578947368421052,0.1103448275862069,0.5,0.2883435582822086,0.1920529801324503,0.2378048780487804,0.2608695652173913,0.1258741258741259,0.1494252873563218,0.3674418604651163,0.2137931034482758,0.1699346405228758,0.3679245283018867,0.1381578947368421,0.5706214689265536,0.1453488372093023,0.1165644171779141,0.2352941176470588,0.1933333333333333,0.8292682926829268,0.4612068965517241,0.1217948717948717,0.1428571428571428,0.152317880794702,0.1151515151515151,0.1267605633802817,0.4020100502512563,0.1210191082802547,0.1699346405228758,0.2326732673267326,0.1461988304093567,0.0979381443298969,0.9855072463768116,0.23841059602649,0.6267605633802817,0.1764705882352941,0.1612903225806451,0.201058201058201,0.2857142857142857,0.2634146341463415,0.1359223300970873,0.1722488038277512,0.1625615763546798,0.1348314606741573,0.3574468085106383,0.3333333333333333,0.2356687898089172,0.2757009345794392,0.2232558139534883,0.3490566037735849,0.0955414012738853,0.1711711711711711,0.1235955056179775,0.1683168316831683,0.1866028708133971,0.9558823529411764,0.2259615384615384,0.3366834170854271,0.1836734693877551,0.2554347826086957,0.2625698324022346,0.525,0.6064516129032258,0.1972789115646258,0.3992395437262357
DB00132,0.2787878787878788,0.1894273127753304,0.1791666666666666,0.1979166666666666,0.2763157894736842,0.1981566820276497,0.2625,0.2277227722772277,0.3936170212765957,0.2777777777777778,0.213903743315508,0.2009345794392523,0.2,0.1769911504424778,0.2222222222222222,0.2246376811594203,0.1626506024096385,0.38,0.4888888888888889,0.367816091954023,0.1864406779661017,0.4354838709677419,0.3076923076923077,0.380281690140845,0.109375,0.3230769230769231,0.375,0.3478260869565217,0.1165644171779141,0.0,0.2769230769230769,0.3283582089552239,0.4074074074074074,0.4320987654320987,0.4861111111111111,0.2835820895522388,0.42,0.1818181818181818,0.2765957446808511,0.3636363636363636,0.2840909090909091,0.430379746835443,0.2678571428571428,0.4666666666666667,0.2071005917159763,0.2463768115942029,0.390625,0.282051282051282,0.2769230769230769,0.1604938271604938,0.4657534246575342,1.0,0.32,0.3283582089552239,0.1731843575418994,0.2028985507246377,0.8478260869565217,0.3220338983050847,0.3548387096774194,0.46875,0.2711864406779661,0.1886792452830188,0.5925925925925926,0.390625,0.3947368421052631,0.4520547945205479,0.3977272727272727,0.1151515151515151,0.3287671232876712,0.0522388059701492,0.3043478260869565,0.575,0.3047619047619048,0.2949640287769784,0.3739837398373983,0.3333333333333333,0.3963963963963964,0.4313725490196078,0.2727272727272727,0.2311827956989247,0.1791044776119403,0.1428571428571428,0.2039473684210526,0.3515625,0.2327044025157232,0.3442622950819672,0.36,0.2790697674418604,0.3153153153153153,0.2950819672131147,0.1210191082802547,0.2692307692307692,0.2307692307692307,0.2738853503184713,0.41,0.3333333333333333,0.1694915254237288,0.1118881118881118,0.303030303030303,0.1631799163179916
DB00133,0.1812865497076023,0.1447368421052631,0.1369294605809128,0.1570680628272251,0.170886075949367,0.1513761467889908,0.1626506024096385,0.1773399014778325,0.3707865168539326,0.1875,0.1847826086956521,0.1534883720930232,0.1485714285714285,0.1371681415929203,0.1623036649214659,0.2403100775193798,0.2348993288590604,0.4285714285714285,0.3297872340425531,0.3580246913580246,0.4186046511627907,0.6326530612244898,0.5,0.3088235294117647,0.2916666666666667,0.6739130434782609,0.6458333333333334,0.5849056603773585,0.1689189189189189,0.2769230769230769,0.0,0.6326530612244898,0.2767857142857143,0.1758241758241758,0.180722891566265,0.6739130434782609,0.4090909090909091,0.1479591836734693,0.4415584415584415,0.62,0.4246575342465753,0.5294117647058824,0.6756756756756757,0.1744186046511628,0.1607142857142857,0.4528301886792453,0.6326530612244898,0.19375,0.7209302325581395,0.1401273885350318,0.1666666666666666,0.2769230769230769,0.5254237288135594,0.8604651162790697,0.1618497109826589,0.1483253588516746,0.3103448275862069,0.8157894736842105,0.7045454545454546,0.1805555555555555,0.0930232558139534,0.1464968152866242,0.3050847457627119,0.6326530612244898,0.2711864406779661,0.1686746987951807,0.1176470588235294,0.1666666666666666,0.543859649122807,0.1,0.62,0.2580645161290322,0.2075471698113207,0.1958041958041958,0.2598425196850393,0.0975609756097561,0.1774193548387097,0.2454545454545454,0.1839080459770115,0.1578947368421052,0.0875912408759124,0.2025316455696202,0.1836734693877551,0.2424242424242424,0.1543209876543209,0.1774193548387097,0.2014925373134328,0.1348314606741573,0.1913043478260869,0.1374045801526717,0.176056338028169,0.2,0.1133333333333333,0.1369047619047619,0.2815533980582524,0.3368421052631579,0.1313559322033898,0.1278195488721804,0.4259259259259259,0.0934959349593495
DB00134,0.2023121387283237,0.1361702127659574,0.1290322580645161,0.1522842639593908,0.2243589743589743,0.1422222222222222,0.2134146341463414,0.1666666666666666,0.3333333333333333,0.2440944881889764,0.1978609625668449,0.1441441441441441,0.143646408839779,0.1336206896551724,0.1752577319587628,0.2575757575757575,0.2925170068027211,0.4042553191489361,0.3505154639175257,0.5263157894736842,0.34,0.6538461538461539,0.5230769230769231,0.25,0.2830188679245283,0.6938775510204082,0.6666666666666666,0.6071428571428571,0.1474358974358974,0.3283582089552239,0.6326530612244898,0.0,0.2956521739130435,0.1530612244897959,0.1685393258426966,0.8043478260869565,0.4468085106382978,0.1379310344827586,0.3764705882352941,0.6415094339622641,0.5492957746478874,0.4666666666666667,0.5813953488372093,0.1630434782608695,0.1485714285714285,0.4561403508771929,0.6862745098039216,0.2085889570552147,0.8181818181818182,0.1858974358974359,0.1555555555555555,0.3283582089552239,0.5483870967741935,0.6862745098039216,0.15,0.160377358490566,0.3666666666666666,0.7441860465116279,0.7608695652173914,0.1518987341772152,0.1136363636363636,0.1341463414634146,0.4561403508771929,0.6862745098039216,0.2892561983471074,0.1573033707865168,0.1428571428571428,0.1455696202531645,0.5666666666666667,0.104,0.6415094339622641,0.2178217821782178,0.2072072072072072,0.2206896551724138,0.2671755725190839,0.119047619047619,0.1515151515151515,0.2654867256637168,0.1978021978021978,0.2282608695652173,0.0992907801418439,0.3289473684210526,0.1612903225806451,0.2408759124087591,0.1696969696969697,0.1969696969696969,0.2279411764705882,0.1505376344086021,0.211864406779661,0.1481481481481481,0.1533333333333333,0.1911764705882352,0.1233766233766233,0.2012195121951219,0.2897196261682243,0.2912621359223301,0.128099173553719,0.1386861313868613,0.4310344827586206,0.1133603238866396
DB00135,0.6424242424242425,0.4537444933920704,0.4291666666666666,0.3809523809523809,0.6710526315789473,0.4746543778801843,0.6375,0.4063926940639269,0.4044117647058823,0.5347222222222222,0.4068627450980392,0.4813084112149532,0.4594594594594595,0.3360655737704918,0.4195121951219512,0.3011363636363636,0.2222222222222222,0.1727272727272727,0.8301886792452831,0.3358208955223881,0.1403508771929824,0.3925233644859813,0.3170731707317073,0.2539682539682539,0.1491228070175438,0.3035714285714285,0.3577981651376147,0.3421052631578947,0.1690821256038647,0.4074074074074074,0.2767857142857143,0.2956521739130435,0.0,0.3538461538461538,0.3801652892561983,0.2807017543859649,0.1909090909090909,0.3548387096774194,0.2949640287769784,0.3392857142857143,0.3007518796992481,0.3622047244094488,0.2358490566037736,0.3492063492063492,0.4748603351955307,0.2066115702479339,0.3796296296296296,0.5116279069767442,0.2767857142857143,0.2338308457711442,0.3467741935483871,0.4074074074074074,0.325,0.3070175438596491,0.2162162162162162,0.3856502242152466,0.3425925925925926,0.2897196261682243,0.3333333333333333,0.3391304347826087,0.5107913669064749,0.4733727810650887,0.2807017543859649,0.3796296296296296,0.6717557251908397,0.3387096774193548,0.525,0.1674641148325359,0.3305084745762712,0.1043956043956044,0.3043478260869565,0.4418604651162791,0.5511811023622047,0.5,0.6126760563380281,0.6451612903225806,0.3109756097560975,0.6885245901639344,0.6074766355140186,0.4166666666666667,0.379746835443038,0.1884057971014492,0.4294117647058823,0.7388059701492538,0.4382022471910112,0.2136752136752136,0.796875,0.5596330275229358,0.5725190839694656,0.6268656716417911,0.1741293532338308,0.6544117647058824,0.4936708860759494,0.5757575757575758,0.4154929577464789,0.3154362416107382,0.3228346456692913,0.1347150259067357,0.2066115702479339,0.3684210526315789
DB00136,0.2841530054644808,0.240506329113924,0.2329317269076305,0.233009708737864,0.2976190476190476,0.2566371681415929,0.2840909090909091,0.2592592592592592,0.3478260869565217,0.2671232876712329,0.2613065326633166,0.2600896860986547,0.238095238095238,0.2393162393162393,0.1971830985915492,0.1420118343195266,0.1481481481481481,0.1772151898734177,0.3620689655172414,0.1916666666666666,0.175,0.1894736842105263,0.1454545454545454,0.3406593406593406,0.0795454545454545,0.1458333333333333,0.1666666666666666,0.1584158415841584,0.1573033707865168,0.4320987654320987,0.1758241758241758,0.1530612244897959,0.3538461538461538,0.0,0.7466666666666667,0.134020618556701,0.1728395061728395,0.2463768115942029,0.2203389830508474,0.1752577319587628,0.1416666666666666,0.2685185185185185,0.1176470588235294,0.9142857142857144,0.2527472527472527,0.1224489795918367,0.2282608695652173,0.2584269662921348,0.1263157894736842,0.1910112359550561,0.8450704225352113,0.4320987654320987,0.1495327102803738,0.2282608695652173,0.1938775510204081,0.1818181818181818,0.379746835443038,0.146067415730337,0.2,0.6164383561643836,0.4262295081967213,0.2831325301204819,0.264367816091954,0.2282608695652173,0.316546762589928,0.8571428571428571,0.3738317757009345,0.1555555555555555,0.1634615384615384,0.0576923076923076,0.14,0.6483516483516484,0.3644067796610169,0.3076923076923077,0.3496503496503496,0.4736842105263157,0.5565217391304348,0.36,0.3076923076923077,0.2341463414634146,0.2133333333333333,0.2549019607843137,0.2621951219512195,0.3401360544217687,0.2222222222222222,0.325,0.3379310344827586,0.3267326732673267,0.3709677419354839,0.456,0.1627906976744186,0.3695652173913043,0.3245033112582781,0.3493975903614458,0.3095238095238095,0.3559322033898305,0.2345679012345679,0.0892857142857142,0.1578947368421052,0.1843137254901961
DB00137,0.2914285714285714,0.2445414847161572,0.2314049586776859,0.2373737373737373,0.30625,0.2557077625570776,0.2916666666666667,0.2523809523809524,0.4038461538461538,0.2753623188405797,0.2604166666666667,0.2592592592592592,0.2569832402234637,0.2270742358078602,0.2,0.1428571428571428,0.1428571428571428,0.2,0.3796296296296296,0.1858407079646017,0.1971830985915492,0.2093023255813953,0.1584158415841584,0.3614457831325301,0.0886075949367088,0.160919540229885,0.1839080459770115,0.1739130434782608,0.1453488372093023,0.4861111111111111,0.180722891566265,0.1685393258426966,0.3801652892561983,0.7466666666666667,0.0,0.1477272727272727,0.1944444444444444,0.2388059701492537,0.2272727272727272,0.1797752808988764,0.1531531531531531,0.28,0.131578947368421,0.7605633802816901,0.2732558139534883,0.1348314606741573,0.253012048192771,0.25,0.1395348837209302,0.1941176470588235,0.7941176470588235,0.4861111111111111,0.1632653061224489,0.238095238095238,0.1904761904761904,0.1838565022421524,0.4492753623188406,0.1625,0.2222222222222222,0.7868852459016393,0.4102564102564102,0.2993630573248407,0.2625,0.253012048192771,0.3282442748091603,0.7794117647058824,0.4081632653061224,0.1436781609195402,0.1666666666666666,0.054054054054054,0.1538461538461538,0.6987951807228916,0.3818181818181818,0.3,0.3333333333333333,0.4859813084112149,0.452991452991453,0.376068376068376,0.3368421052631579,0.2323232323232323,0.226950354609929,0.2526315789473684,0.2692307692307692,0.3623188405797101,0.2339181286549707,0.3661971830985915,0.3503649635036496,0.358695652173913,0.3416666666666667,0.4416666666666666,0.1506024096385542,0.3953488372093023,0.3263888888888889,0.3271604938271605,0.3448275862068966,0.3245614035087719,0.2226890756302521,0.0875,0.1744186046511628,0.1862348178137652
DB00138,0.1988304093567251,0.1330472103004291,0.1260162601626016,0.1546391752577319,0.2368421052631578,0.1390134529147982,0.225,0.1634615384615384,0.3297872340425531,0.2704918032786885,0.2010869565217391,0.1409090909090909,0.1333333333333333,0.1304347826086956,0.1780104712041884,0.2538461538461538,0.2635135135135135,0.4,0.3333333333333333,0.4675324675324675,0.3333333333333333,0.66,0.5238095238095238,0.2602739726027397,0.3265306122448979,0.7021276595744681,0.673469387755102,0.6111111111111112,0.1578947368421052,0.2835820895522388,0.6739130434782609,0.8043478260869565,0.2807017543859649,0.134020618556701,0.1477272727272727,0.0,0.4444444444444444,0.14,0.3571428571428571,0.6470588235294118,0.5735294117647058,0.4459459459459459,0.625,0.1428571428571428,0.1314285714285714,0.4814814814814814,0.6274509803921569,0.2049689440993788,0.8780487804878049,0.1592356687898089,0.1348314606741573,0.2835820895522388,0.55,0.6274509803921569,0.1525423728813559,0.1626794258373205,0.3166666666666666,0.7560975609756098,0.6956521739130435,0.1428571428571428,0.099236641221374,0.1226993865030674,0.4545454545454545,0.6274509803921569,0.2857142857142857,0.1363636363636363,0.125,0.1558441558441558,0.5423728813559322,0.1157024793388429,0.6470588235294118,0.2,0.2018348623853211,0.2083333333333333,0.2635658914728682,0.1129032258064516,0.1374045801526717,0.25,0.1910112359550561,0.2054054054054054,0.1014492753623188,0.2564102564102564,0.1721854304635761,0.2279411764705882,0.1728395061728395,0.1875,0.2238805970149253,0.1428571428571428,0.2068965517241379,0.1343283582089552,0.1643835616438356,0.1777777777777777,0.1258278145695364,0.1686746987951807,0.2857142857142857,0.2745098039215686,0.125,0.1417910447761194,0.4285714285714285,0.110204081632653
DB00139,0.144578313253012,0.0826086956521739,0.0781893004115226,0.0885416666666666,0.130718954248366,0.0863636363636363,0.124223602484472,0.1182266009852216,0.2087912087912088,0.1290322580645161,0.1016042780748663,0.0925925925925925,0.125,0.0888888888888888,0.1170212765957446,0.1653543307086614,0.1466666666666666,0.6,0.2282608695652173,0.2727272727272727,0.2564102564102564,0.4468085106382978,0.35,0.375,0.1363636363636363,0.625,0.4565217391304347,0.4117647058823529,0.1103448275862069,0.42,0.4090909090909091,0.4468085106382978,0.1909090909090909,0.1728395061728395,0.1944444444444444,0.4444444444444444,0.0,0.0979381443298969,0.2692307692307692,0.4680851063829787,0.3142857142857143,0.3142857142857143,0.4285714285714285,0.1866666666666666,0.1226993865030674,0.3265306122448979,0.4468085106382978,0.1329113924050632,0.4090909090909091,0.0844155844155844,0.1780821917808219,0.42,0.3684210526315789,0.4468085106382978,0.1183431952662721,0.1067961165048543,0.4883720930232558,0.4615384615384615,0.5,0.1774193548387097,0.131578947368421,0.0980392156862745,0.4772727272727273,0.4468085106382978,0.2105263157894736,0.1805555555555555,0.1724137931034483,0.1088435374149659,0.3818181818181818,0.0434782608695652,0.5,0.2650602409638554,0.1047619047619047,0.1521739130434782,0.1746031746031746,0.1388888888888889,0.1858407079646017,0.2019230769230769,0.0705882352941176,0.1304347826086956,0.0458015267175572,0.136986301369863,0.0945945945945946,0.1603053435114503,0.10062893081761,0.2448979591836734,0.1732283464566929,0.072289156626506,0.1160714285714285,0.1229508196721311,0.1151079136690647,0.099236641221374,0.0915492957746478,0.1257861635220125,0.1881188118811881,0.2637362637362637,0.0851063829787234,0.0952380952380952,0.5116279069767442,0.0663900414937759
DB00140,0.4586776859504132,0.6349206349206349,0.6037735849056604,0.569620253164557,0.4420600858369098,0.5521235521235521,0.4156378600823045,0.5918367346938775,0.3514851485148514,0.4093023255813953,0.618421052631579,0.5287356321839081,0.4915254237288136,0.6929460580912863,0.6877828054298643,0.4951923076923077,0.4888888888888889,0.0876288659793814,0.373134328358209,0.213953488372093,0.1276595744680851,0.1666666666666666,0.2385786802030456,0.1650485436893204,0.1210526315789473,0.1573604060913705,0.1675126903553299,0.175,0.5,0.1818181818181818,0.1479591836734693,0.1379310344827586,0.3548387096774194,0.2463768115942029,0.2388059701492537,0.14,0.0979381443298969,0.0,0.284313725490196,0.16,0.2318840579710145,0.1971830985915492,0.109375,0.2475247524752475,0.5043478260869565,0.193717277486911,0.1725888324873096,0.5688073394495413,0.125,0.4666666666666667,0.245,0.1818181818181818,0.2171717171717171,0.1725888324873096,0.5575221238938053,0.6853448275862069,0.1701030927835051,0.134020618556701,0.1530612244897959,0.2040816326530612,0.2807017543859649,0.5253456221198156,0.1121951219512195,0.1725888324873096,0.4541062801932367,0.2462311557788944,0.3118811881188119,0.4954128440366973,0.195,0.3872549019607843,0.1717171717171717,0.2465116279069767,0.3743842364532019,0.5046728971962616,0.4398148148148148,0.3119266055045872,0.2323651452282157,0.3457943925233644,0.3229166666666667,0.5787234042553191,0.4851485148514851,0.1826923076923076,0.5046296296296297,0.3876651982378855,0.5648148148148148,0.1144278606965174,0.3506493506493506,0.3125,0.391304347826087,0.3636363636363636,0.5142857142857142,0.3766816143497757,0.4196428571428571,0.3625498007968127,0.3101851851851852,0.2466367713004484,0.7061224489795919,0.4471153846153846,0.1573604060913705,0.5849056603773585
DB00141,0.3351955307262569,0.2521008403361344,0.2390438247011952,0.2585365853658536,0.2982456140350877,0.2631578947368421,0.2849162011173184,0.3142857142857143,0.59,0.3034482758620689,0.3076923076923077,0.2666666666666666,0.2934782608695652,0.2727272727272727,0.2572815533980582,0.2792207792207792,0.3154761904761904,0.2125,0.3278688524590163,0.4411764705882353,0.3066666666666666,0.5,0.4772727272727273,0.26,0.2857142857142857,0.4430379746835443,0.4683544303797468,0.4938271604938271,0.2883435582822086,0.2765957446808511,0.4415584415584415,0.3764705882352941,0.2949640287769784,0.2203389830508474,0.2272727272727272,0.3571428571428571,0.2692307692307692,0.284313725490196,0.0,0.475,0.5842696629213483,0.5161290322580645,0.2857142857142857,0.2212389380530973,0.3033707865168539,0.3103448275862069,0.4444444444444444,0.2596685082872928,0.3373493975903614,0.1868131868131868,0.2162162162162162,0.2765957446808511,0.5487804878048781,0.5194805194805194,0.2864864864864865,0.2366071428571428,0.2555555555555555,0.3766233766233766,0.4,0.173076923076923,0.141025641025641,0.2616279069767442,0.2808988764044944,0.4444444444444444,0.4384615384615384,0.2181818181818181,0.1615384615384615,0.2848484848484848,0.5432098765432098,0.1118421052631579,0.4390243902439024,0.3162393162393162,0.2222222222222222,0.2760736196319018,0.4172661870503597,0.1621621621621621,0.2708333333333333,0.2700729927007299,0.1965811965811965,0.2598039215686274,0.1411042944785276,0.2941176470588235,0.2411764705882353,0.348993288590604,0.2584269662921348,0.1458333333333333,0.2774193548387096,0.1596638655462184,0.2888888888888888,0.2236842105263158,0.2993630573248407,0.304054054054054,0.1791907514450867,0.2527472527472527,0.5089285714285714,0.5045871559633027,0.2614107883817427,0.1761006289308176,0.3734939759036144,0.1860465116279069
DB00142,0.2590361445783132,0.1652173913043478,0.1563786008230452,0.1692307692307692,0.2387096774193548,0.1621621621621621,0.2269938650306748,0.2118226600985221,0.3723404255319149,0.2519685039370078,0.1842105263157894,0.1697247706422018,0.1818181818181818,0.168141592920354,0.2378378378378378,0.3149606299212598,0.2565789473684211,0.3673469387755102,0.4042553191489361,0.4444444444444444,0.3076923076923077,0.7755102040816326,0.6129032258064516,0.2631578947368421,0.3018867924528302,0.7142857142857143,0.7916666666666666,0.82,0.1920529801324503,0.3636363636363636,0.62,0.6415094339622641,0.3392857142857143,0.1752577319587628,0.1797752808988764,0.6470588235294118,0.4680851063829787,0.16,0.475,0.0,0.6086956521739131,0.5205479452054794,0.5681818181818182,0.1739130434782608,0.1812865497076023,0.423728813559322,0.7755102040816326,0.2375,0.62,0.15527950310559,0.1666666666666666,0.3636363636363636,0.6440677966101694,0.6415094339622641,0.1885714285714285,0.2167487684729064,0.4067796610169492,0.6888888888888889,0.7083333333333334,0.15,0.1212121212121212,0.1543209876543209,0.4,0.7755102040816326,0.3534482758620689,0.1685393258426966,0.1523809523809524,0.1895424836601307,0.6666666666666666,0.1031746031746031,0.7254901960784313,0.2783505154639175,0.2162162162162162,0.2361111111111111,0.3046875,0.136,0.1953125,0.3333333333333333,0.2087912087912088,0.2074468085106383,0.1063829787234042,0.2289156626506024,0.1753246753246753,0.2666666666666666,0.1901840490797546,0.1764705882352941,0.2631578947368421,0.1612903225806451,0.2307692307692307,0.1641791044776119,0.2,0.1985294117647058,0.1447368421052631,0.1715976331360946,0.3627450980392157,0.3673469387755102,0.1610169491525423,0.1294964028776978,0.423728813559322,0.1219512195121951
